gene	sample1	sample2	sample1_rpkm	sample2_rpkm	sp1_rpkm/sp2_rpkm	log2(sp1_rpkm/sp2_rpkm)
LOC562630	67	118	0.393589864375	0.692852603415	0.568071567365	-0.8158553986460113
btr18	184	324	5.52778414805	9.72899557438	0.568176242428	-0.8155895865695539
pax10	25	44	0.306308181759	0.538841464316	0.568456961915	-0.8148769686045148
esrrd	379	667	4.5127737275	7.93816139996	0.568491052288	-0.8147904527554357
stk25a	308	542	2.82568438306	4.97006380203	0.568540867002	-0.8146640404009123
LOC100535278	14059	24735	26.5919800076	46.7625194534	0.568660121792	-0.8143614583663137
LOC100333482	54	95	1.78326638474	3.13570942248	0.568696312215	-0.8142696459094219
si.dkey.13p1.4	66	116	1.39671359669	2.4536417745	0.569241040484	-0.812888415511061
mylkb	140	246	0.519822646765	0.912960546887	0.569381282179	-0.8125330281362156
vwa10.1	74	130	0.510676461003	0.896700093698	0.569506420922	-0.812215987141447
LOC100148050	69	121	0.86883523447	1.5228721587	0.570524078141	-0.8096403202383675
tmem69	137	240	5.84286634535	10.2307240107	0.571109761071	-0.8081600523899342
arl14	16	28	2.34119567157	4.09510935637	0.571705287412	-0.8066564617995465
bhlhe23	8	14	0.7723841946	1.35101810602	0.571705287412	-0.8066564617995465
c6ast1	4	7	0.195543479881	0.342035458104	0.571705287412	-0.8066564617995465
cnn1a	8	14	0.148674891918	0.260055128388	0.571705287412	-0.8066564617995462
dync1i1	100	175	0.715783116337	1.25201416201	0.571705287412	-0.8066564617995462
ela3l	16	28	0.331782347722	0.580338078074	0.571705287412	-0.8066564617995465
f7i	24	42	0.529266049781	0.925767281561	0.571705287412	-0.8066564617995465
ftr69	8	14	0.302355420901	0.528865881702	0.571705287412	-0.8066564617995462
gper1	12	21	0.13386694325	0.234153761033	0.571705287412	-0.8066564617995465
gsdf	40	70	0.689139030573	1.20540958033	0.571705287412	-0.8066564617995462
LOC100536206	12	21	1.89209838866	3.30956951128	0.571705287412	-0.8066564617995465
LOC101882134	12	21	0.693987644283	1.21389054739	0.571705287412	-0.8066564617995465
LOC101882781	4	7	0.260809400777	0.456195537316	0.571705287412	-0.8066564617995465
LOC108192206	4	7	1.15932039999	2.02782871789	0.571705287412	-0.8066564617995462
LOC110438348	4	7	0.05149227964	0.0900678737345	0.571705287412	-0.8066564617995462
LOC110438743	4	7	0.227739321572	0.398350910139	0.571705287412	-0.8066564617995462
LOC110438915	28	49	2.24869781802	3.93331646135	0.571705287412	-0.8066564617995465
mos	20	35	2.52597517881	4.4183169798	0.571705287412	-0.8066564617995465
mos.2	20	35	2.52597517881	4.4183169798	0.571705287412	-0.8066564617995465
nags	16	28	0.17896706948	0.313040780663	0.571705287412	-0.8066564617995462
pimr54	12	21	0.212760709899	0.372151027082	0.571705287412	-0.8066564617995465
rtn2b	12	21	0.152583420353	0.266891742499	0.571705287412	-0.8066564617995462
rxfp3.2a	8	14	0.470251885575	0.822542481116	0.571705287412	-0.8066564617995462
rxfp3.2b	8	14	1.00616603276	1.75993830199	0.571705287412	-0.8066564617995462
s100w	4	7	0.345004178666	0.603465082906	0.571705287412	-0.8066564617995465
si.ch211.212k18.15	8	14	0.181203820989	0.316953201201	0.571705287412	-0.8066564617995465
si.dkey.251i10.2	60	105	1.05030947444	1.83715193399	0.571705287412	-0.8066564617995462
si.dkey.90l8.3	8	14	0.105485148596	0.184509660692	0.571705287412	-0.8066564617995465
thyn1	128	224	6.25332679538	10.9380251208	0.571705287412	-0.8066564617995465
tmem125	36	63	0.279695552313	0.489230305319	0.571705287412	-0.8066564617995462
trim35.30	16	28	0.259880050791	0.454569962029	0.571705287412	-0.8066564617995465
zgc.171699	4	7	0.0357063252978	0.0624558248524	0.571705287412	-0.8066564617995465
slc25a15a	139	243	0.769633498136	1.34482315422	0.572293461576	-0.8051729706242156
LOC100331704	107	187	0.745732055002	1.30265791567	0.572469599294	-0.8047290132284322
LOC556532	87	152	1.19962402651	2.09488039885	0.572645592161	-0.8042855573367992
mterf3	236	412	5.07136428114	8.84911345082	0.573092921605	-0.8031590175633195
tagln	59	103	1.18711710701	2.07142168793	0.573092921605	-0.8031590175633192
LOC101884790	224	391	0.240790150323	0.420104370248	0.573167449273	-0.8029714149916904
lrrc34	43	75	0.665857354501	1.16081697762	0.573610971704	-0.8018554755357252
slc6a2	43	75	0.222632373305	0.388124328661	0.573610971704	-0.8018554755357252
slc6a5	191	333	1.30706373607	2.27770447092	0.573851328281	-0.8012510787774558
LOC110437942	35	61	0.992228376638	1.72847529427	0.574048341869	-0.800755860359862
si.ch73.170d6.4	31	54	0.695358854585	1.21068398551	0.57435207115	-0.7999927315185356
soul5l	31	54	0.592211897237	1.03109560666	0.57435207115	-0.7999927315185353
nfil3.2	158	275	2.12791188647	3.70185147361	0.574823679889	-0.7988085999768612
rab8b	123	214	2.34706128295	4.08152850405	0.575044687455	-0.7982540208038493
hepacama	73	127	0.765799079334	1.33163574151	0.575081499739	-0.7981616676340911
pear1	146	254	0.271164168381	0.471523025003	0.575081499739	-0.7981616676340909
aig1	169	294	0.338548760815	0.588669583996	0.575108295075	-0.7980944482961224
si.dkeyp.30e7.2	115	200	7.03191443833	12.2234971497	0.575278445458	-0.7976676785722918
sytl2b	207	360	1.12117662152	1.94892861079	0.575278445458	-0.7976676785722918
slc12a8	88	153	0.328962457493	0.571669258331	0.575441923278	-0.7972577637972968
creb5a	61	106	1.00412903653	1.74403541078	0.575750371993	-0.796484656742255
si.ch211.195b11.3	602	1046	16.1790131826	28.0981007019	0.575804512704	-0.7963489992291818
LOC101882499	38	66	3.13895070408	5.44922294679	0.576036388074	-0.7957681456568102
LOC110439147	144	250	14.4984888577	25.1588043743	0.576278929711	-0.795160822961717
tpmt.1	53	92	0.951923171416	1.6515951492	0.576365928342	-0.7949430412357559
hps5	669	1161	2.28641989526	3.96599201024	0.576506430007	-0.7945913959660478
si.dkey.27p18.3	34	59	0.254850605169	0.442026703285	0.576550247475	-0.794481747853444
tcf23	34	59	0.561521952629	0.973934110839	0.576550247475	-0.794481747853444
rnf169	1911	3315	17.7837231903	30.8343840961	0.57674974583	-0.7939826317644357
crybb1l2	79	137	1.63772380512	2.83872864484	0.576921576531	-0.7935528745253662
cptp	124	215	4.6619110011	8.07923974315	0.577023476132	-0.7932980789445274
ephx4	15	26	0.0769736065389	0.133356339797	0.577202453637	-0.7928506622745158
LOC101885860	15	26	0.213829352585	0.370458149021	0.577202453637	-0.7928506622745158
slc6a4b	30	52	0.237783468066	0.411958519177	0.577202453637	-0.7928506622745158
relb	430	745	2.58963780343	4.48452640954	0.577460709769	-0.7922053055020059
slc2a3a	56	97	0.301101730995	0.521298772136	0.577599156355	-0.7918594598714659
slc6a15.2	209	362	1.01100336946	1.75026831132	0.577627648815	-0.7917882947442649
fhl1a	82	142	0.726333140717	1.25718761757	0.577744427772	-0.7914966546285406
stx12l	119	206	1.22035702249	2.11152829819	0.57794964128	-0.790984303617217
camk1ga	156	270	0.971829877252	1.68119912342	0.578057568383	-0.7907149179305246
LOC103911649	52	90	2.34470465789	4.05617846064	0.578057568383	-0.790714917930525
smpdl3b	188	325	2.5421882881	4.39261325565	0.57874166018	-0.7890085959801215
c1qa	11	19	0.558811226235	0.964752206647	0.579227725404	-0.7877974345482304
exoc3l2a	44	76	0.331624419457	0.572528566766	0.579227725404	-0.7877974345482306
LOC101886884	11	19	0.172214825237	0.297317993743	0.579227725404	-0.7877974345482306
or110.1	33	57	2.28752079384	3.94925983947	0.579227725404	-0.7877974345482304
panx1b	11	19	0.141870877208	0.244931088389	0.579227725404	-0.7877974345482304
prb1	33	57	0.21050507284	0.363423682271	0.579227725404	-0.7877974345482304
si.dkey.206f10.1	11	19	0.0477722612565	0.0824757848447	0.579227725404	-0.7877974345482306
si.dkey.229e3.2	176	304	2.47584781204	4.27439451436	0.579227725404	-0.7877974345482306
slc6a17	22	38	0.0947457650527	0.163572565499	0.579227725404	-0.7877974345482306
wu.fc27b11	22	38	0.555994637393	0.959889544315	0.579227725404	-0.7877974345482306
zgc.112294	11	19	0.253623550104	0.43786500366	0.579227725404	-0.7877974345482306
st8sia7.1p	157	271	1.56047482741	2.6922547277	0.579616338437	-0.7868298322041868
LOC110438542	160	276	3.73197263199	6.4345368466	0.579990871288	-0.785897901632749
fbxo48	29	50	0.599043234695	1.03233325282	0.580280866723	-0.7851767343890947
tmem123	304	524	4.38177787055	7.5491456333	0.580433612411	-0.7847970278358071
tecrb	285	491	1.74099330901	2.9979437271	0.580729148873	-0.7840626450045315
si.ch73.116o1.2	101	174	0.783446989054	1.34904747317	0.580740859483	-0.7840335528388758
efemp1	18	31	0.151975347675	0.261608636236	0.580926340435	-0.7835728486865051
prom1b	72	124	0.244544146872	0.420955515099	0.580926340435	-0.7835728486865051
zgc.112052	557	959	9.52643033512	16.3939403443	0.581094607826	-0.7831550274200414
LOC110439056	97	167	4.04741101918	6.9648503454	0.581119596037	-0.783092990028867
adra2a	25	43	1.24480157149	2.14002239075	0.581676891262	-0.7817101046693153
cd247l	50	86	0.636948771588	1.09502161966	0.581676891262	-0.7817101046693156
si.ch211.122l14.7	25	43	0.689502300597	1.18536993811	0.581676891262	-0.7817101046693156
uqcc3	25	43	1.13337719935	1.94846523281	0.581676891262	-0.7817101046693153
zgc.174259	25	43	1.27996785141	2.20047911588	0.581676891262	-0.7817101046693156
klhl23	848	1458	2.48742623915	4.27466047433	0.581900306255	-0.7811560895056799
si.ch211.132f19.7	178	306	0.949235448573	1.63104188932	0.581981036042	-0.7809559514681963
LOC101882317	103	177	13.8210951432	23.7393181486	0.582202700882	-0.7804065626417214
march9	550	945	2.88395447569	4.95275975596	0.582292422364	-0.7801842504383553
me3	344	591	3.74774438567	6.43559555517	0.582346164166	-0.7800511052173768
notchl	53	91	0.277405496385	0.476069465174	0.582699619862	-0.7791757253774394
trpc1	53	91	0.277743748628	0.476649956788	0.582699619862	-0.7791757253774394
rlbp1b	74	127	0.909115878836	1.55948422881	0.582959328503	-0.7785328608851582
ccdc114	88	151	0.927748831444	1.59116212897	0.583063670606	-0.778274660429724
phc3	271	465	1.62524175642	2.78734917262	0.583077919474	-0.7782394043834642
arrdc1b	944	1619	2.13556818673	3.66081716883	0.583358329095	-0.7775457606826668
gmnc	7	12	0.135742265475	0.232588394907	0.583615814233	-0.7769091184054944
kcnj3b	84	144	0.396779181644	0.679863656823	0.583615814233	-0.7769091184054941
LOC101885738	7	12	0.46141663159	0.790617081198	0.583615814233	-0.7769091184054944
LOC101886766	7	12	0.467355860314	0.800793688102	0.583615814233	-0.7769091184054941
LOC110438564	14	24	0.192478338961	0.329803158631	0.583615814233	-0.7769091184054944
ogfrl1	7	12	0.0653237020465	0.111929287133	0.583615814233	-0.7769091184054944
osr2	7	12	0.286751839131	0.491336650134	0.583615814233	-0.7769091184054944
si.ch73.367f21.6	112	192	2.59988334145	4.45478562788	0.583615814233	-0.7769091184054941
si.dkey.16m19.2	21	36	0.168535360394	0.28877791911	0.583615814233	-0.7769091184054944
tmem86a	168	288	2.07189194711	3.55009562212	0.583615814233	-0.7769091184054944
bach1b	1243	2129	15.1298207331	25.9016873936	0.584124906737	-0.7756511931417513
ppp3cb	500	856	0.733207032201	1.25464287459	0.584395007577	-0.7749842414810022
zbtb40	1656	2834	8.37869280402	14.3319578992	0.584616063134	-0.7744386251606357
sp100.3	45	77	0.365298542117	0.624763850538	0.584698589399	-0.7742349841071688
nadl1.2	953	1630	1.44191188989	2.46503544986	0.584945701277	-0.7736253849504402
adap2	186	318	1.7921124054	3.06245111141	0.585188902681	-0.7730256839182665
clul1	86	147	0.967921936644	1.65367042247	0.585317318065	-0.7727091298762088
ftr88	55	94	0.985843684986	1.68408095859	0.585389722483	-0.77253067789492
hdc	72	123	1.3202939384	2.25441043981	0.585649318812	-0.77189104363887
npy7r	24	41	0.18484070071	0.315616692058	0.585649318812	-0.7718910436388696
rasgrp2	24	41	0.128712340472	0.2197771539	0.585649318812	-0.77189104363887
tmem126a	634	1083	34.5659424007	59.0170290617	0.585694382626	-0.7717800372108622
cpb1	34	58	0.494856501649	0.843758380898	0.586490768983	-0.769819693619175
gadd45bb	512	873	37.6238264836	64.1205129671	0.586767396932	-0.7691393833713823
tmsb2	61	104	3.97906814215	6.78070145441	0.586822494531	-0.7690039203201482
LOC101885127	105	179	1.28827824627	2.19514467165	0.586876237776	-0.7688717993400759
ptprda	44	75	0.6623196401	1.12840749731	0.586950761743	-0.7686886116005259
LOC101882118	142	242	1.40267262343	2.38931321354	0.587061007942	-0.7684176575118544
LOC796282	277	472	17.9212235122	30.5224666891	0.587148597612	-0.7682024230545952
si.ch211.195b13.1	276	470	2.47003943622	4.20419068433	0.587518412383	-0.7672940295287727
ncf1	37	63	0.423047081958	0.719974759903	0.58758598984	-0.767128097612909
rgs14b	37	63	0.144591276375	0.246076793653	0.58758598984	-0.7671280976129087
zcchc4	111	189	0.669023609837	1.13859693969	0.58758598984	-0.7671280976129087
rasip1	67	114	0.233012625247	0.396277344476	0.588003903062	-0.7661023634489115
zbtb32	67	114	0.290707917018	0.494397937674	0.588003903062	-0.7661023634489115
maptb	2269	3860	5.84069946415	9.93132996222	0.588108489635	-0.7658457782250476
prss56	194	330	0.59808643729	1.0168711045	0.588163469929	-0.7657109118006302
lss	107	182	0.868411295086	1.47639585191	0.588196786087	-0.7656291935394918
cmtm8a	30	51	1.09796950291	1.86564471095	0.588520148807	-0.7648362861049193
glrbb	30	51	0.111835014174	0.190027502714	0.588520148807	-0.7648362861049193
LOC101885690	70	119	1.59200597715	2.70510020834	0.588520148807	-0.7648362861049193
LOC110438585	10	17	0.200029018482	0.339884741223	0.588520148807	-0.7648362861049193
mfsd4ab	60	102	0.765700289632	1.30106044999	0.588520148807	-0.7648362861049193
si.ch73.15n24.1	20	34	0.473694920165	0.804891593134	0.588520148807	-0.7648362861049193
si.ch73.212j7.1	30	51	0.20267019927	0.344372575316	0.588520148807	-0.7648362861049193
si.dkey.45k15.1	10	17	0.0992032064224	0.168563823386	0.588520148807	-0.7648362861049193
si.dkeyp.73b11.8	60	102	2.55096362744	4.33453915319	0.588520148807	-0.7648362861049193
tnni1a	20	34	0.287201569257	0.488006349212	0.588520148807	-0.7648362861049193
ttc21a	130	221	0.75083845979	1.27580756804	0.588520148807	-0.7648362861049193
ubxn11	80	136	0.906496855131	1.54029875947	0.588520148807	-0.7648362861049193
si.dkey.33c12.12	73	124	0.561074702293	0.952597100439	0.58899476183	-0.7636732912488002
LOC110438837	169	287	4.14027490241	7.02771454203	0.589135326663	-0.7633290301354458
LOC110438103	96	163	2.86517755997	4.86247806258	0.589242259419	-0.7630671932518636
mylipb	33	56	0.393368739412	0.667211731254	0.589571077644	-0.762262342441093
cfap77.2	145	246	0.79365272452	1.34582118025	0.589716327971	-0.7619069550662476
LOC799643	112	190	2.68996392346	4.56112291854	0.589759138594	-0.7618022260152861
aqp9b	79	134	0.703738240552	1.19310482069	0.589837731229	-0.7616099820226119
ifit12	23	39	1.93712312635	3.28309719076	0.590029174829	-0.7611418025471777
si.dkeyp.9d4.2	23	39	0.844447621103	1.43119638338	0.590029174829	-0.7611418025471777
cfap77	256	434	1.35797109729	2.30107107538	0.590147393458	-0.7608527721864218
isg20	439	744	12.6334761457	21.4003572061	0.590339498729	-0.7603832213146153
cacna2d4b	95	161	0.210917361559	0.35727641111	0.590347851132	-0.7603628095256114
ftr27	121	205	2.23161359118	3.77900295033	0.590529729803	-0.7599184019727939
arhgef33	206	349	2.30231780303	3.89864077676	0.590543713788	-0.7598842387683762
ppp1r15a	562	952	15.8220220675	26.7887445675	0.590622006481	-0.7596929828289598
si.dkey.117i10.1	49	83	1.30315934813	2.20632394627	0.590647330067	-0.7596311269736589
si.dkey.37o8.1	49	83	2.75024972874	4.65633143288	0.590647330067	-0.7596311269736589
si.dkey.27o4.1	372	630	5.12707694211	8.67875017527	0.590762130326	-0.7593507470211898
msx3	876	1483	54.2038321608	91.7184653055	0.590980583684	-0.7588173625953992
ankrd2	13	22	0.160759921463	0.271923571909	0.591195240392	-0.7582934402381475
eef2l2	104	176	1.66335666958	2.81354881761	0.591195240392	-0.7582934402381473
hbl4	39	66	1.72137648299	2.91168866963	0.591195240392	-0.7582934402381473
LOC569153	13	22	0.441219242933	0.746317312433	0.591195240392	-0.7582934402381473
si.ch211.212d10.2	26	44	1.04403827265	1.76597881938	0.591195240392	-0.7582934402381475
st3gal1l2	13	22	0.138147911316	0.233675614885	0.591195240392	-0.7582934402381473
ppp2r2ba	194	328	1.00804288398	1.70349500503	0.59174983255	-0.756940702172898
nlrc3l	397	671	4.56765055022	7.71639812035	0.591940757719	-0.7564752987991679
mrps10	1067	1803	28.1727372241	47.5828109424	0.592078035452	-0.7561407603498591
aaed1	29	49	0.481110933611	0.81251811317	0.592123333391	-0.7560303887295784
si.dkey.243k1.3	29	49	1.19121595714	2.01176999785	0.592123333391	-0.7560303887295784
si.dkey.27p18.5	58	98	0.216864669901	0.36624915397	0.592123333391	-0.7560303887295784
si.rp71.36a1.1	29	49	0.42792160438	0.722689987455	0.592123333391	-0.7560303887295784
abcc5	1835	3100	4.54308216639	7.6712468739	0.592222130388	-0.7557896921729671
pimr186	350	591	2.74578270911	4.63420610359	0.592503364704	-0.755104748087146
LOC110439012	16	27	0.453419206928	0.764774567334	0.592879557316	-0.7541890419054107
prkag3b	32	54	0.259138535706	0.437084619479	0.592879557316	-0.7541890419054107
si.ch211.125e6.12	32	54	3.64107284474	6.14133646507	0.592879557316	-0.7541890419054107
ablim1a	51	86	0.0829021139308	0.139728057803	0.593310429088	-0.7531409524725445
avpr1ab	70	118	3.88974049977	6.55381742263	0.593507607695	-0.752661572158817
LOC560023	35	59	0.483715891808	0.815012117009	0.593507607695	-0.752661572158817
grinaa	1271	2142	4.34612720238	7.32092725628	0.593658023122	-0.7522959894872392
zak	371	625	1.13865246423	1.91728661603	0.593887452564	-0.7517385426705884
itih3a	19	32	0.192109606511	0.323396415817	0.594037525202	-0.7513740262983567
LOC101882290	19	32	2.58410001453	4.35006191511	0.594037525202	-0.7513740262983567
LOC108183444	38	64	2.75338594997	4.63503706947	0.594037525202	-0.7513740262983567
si.ch211.147a11.3	114	192	3.40577709958	5.73326928872	0.594037525202	-0.7513740262983569
uncx	57	96	1.81461245465	3.05471014483	0.594037525202	-0.7513740262983567
vmhcl	38	64	0.373182035133	0.628212897841	0.594037525202	-0.7513740262983567
suv420h2	2003	3373	19.6526586173	33.0785485224	0.594120948325	-0.7511714369473611
radil	98	165	0.314649702156	0.529510938426	0.594227010856	-0.7509139098725497
il22ra2	120	202	2.36450335706	3.97832080405	0.594347080973	-0.7506224268852185
cyp46a1.3	41	69	0.329256029995	0.553845605196	0.59449064307	-0.7502739919020276
gnat1	82	138	1.09300747857	1.83856128151	0.59449064307	-0.7502739919020276
LOC101885516	41	69	0.678470263788	1.14126314972	0.59449064307	-0.7502739919020278
zgc.73226	63	106	0.343939853359	0.578412353782	0.59462743337	-0.7499420708052249
cyp1b1	22	37	0.431851765857	0.725944610834	0.594882528794	-0.7493232867335946
si.ch211.11i22.4	44	74	0.540687865658	0.908898546331	0.594882528794	-0.7493232867335948
btbd17b	157	264	0.824848103036	1.38633439085	0.594984953472	-0.7490749102087688
